@relation aux
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute class {'1','2'}
@data
1,-1,1,0,-1,0,1,0,1,1,'2'
1,1,0,1,1,0,1,1,1,-1,'2'
1,0,-1,0,1,1,1,-1,0,0,'2'
-1,0,-1,0,-1,1,1,1,0,0,'1'
1,0,1,0,0,0,1,0,-1,-1,'2'
1,1,-1,1,0,-1,1,1,1,-1,'2'
-1,-1,0,0,0,0,1,0,0,-1,'1'
1,0,1,-1,0,-1,0,1,-1,0,'2'
1,1,1,-1,-1,1,0,1,0,1,'2'
1,1,-1,1,1,1,-1,-1,-1,1,'2'
-1,-1,1,-1,-1,0,0,-1,0,0,'1'
-1,0,0,0,1,-1,1,1,0,0,'1'
-1,0,1,0,1,1,1,0,-1,-1,'2'
1,-1,-1,-1,1,1,1,1,0,1,'1'
-1,0,0,1,-1,-1,0,1,1,-1,'1'
1,1,0,1,1,1,0,0,0,0,'2'
-1,1,0,1,0,1,0,1,-1,0,'1'
1,0,1,-1,0,0,-1,-1,-1,0,'2'
-1,0,-1,0,-1,0,-1,-1,0,-1,'1'
1,1,-1,0,1,0,1,0,0,1,'2'
-1,0,0,0,-1,-1,1,0,0,0,'1'
1,0,1,1,0,1,1,0,-1,-1,'2'
-1,0,1,0,0,1,1,1,-1,0,'2'
-1,0,0,0,0,1,1,0,0,1,'2'
-1,1,1,1,-1,0,0,1,0,0,'1'
-1,0,-1,1,1,0,-1,0,-1,1,'1'
-1,1,1,-1,1,0,-1,0,1,-1,'1'
-1,1,0,1,-1,1,0,0,-1,1,'1'
1,0,1,-1,1,1,1,1,1,-1,'2'
1,0,1,1,-1,-1,0,-1,-1,1,'2'
-1,1,0,1,0,0,-1,-1,1,-1,'1'
1,0,-1,0,0,-1,1,0,1,1,'2'
-1,0,-1,1,1,1,0,0,1,1,'2'
1,1,1,-1,-1,1,1,-1,-1,1,'2'
1,-1,0,1,0,1,-1,0,-1,0,'2'
-1,0,-1,1,0,1,1,1,1,1,'2'
1,1,0,1,0,-1,0,-1,1,0,'2'
1,1,-1,-1,-1,1,-1,1,1,1,'2'
1,1,1,0,0,-1,-1,0,0,0,'2'
1,1,0,1,1,-1,-1,-1,-1,0,'2'
-1,1,1,0,0,0,-1,0,-1,-1,'1'
1,-1,0,-1,0,0,-1,1,0,0,'1'
-1,-1,0,0,0,-1,0,-1,0,-1,'1'
-1,-1,1,1,1,-1,-1,0,-1,1,'1'
-1,0,1,1,1,1,-1,0,0,-1,'2'
-1,1,0,-1,0,0,-1,1,1,-1,'1'
1,0,-1,-1,0,1,0,0,1,1,'2'
-1,-1,1,1,1,0,-1,-1,-1,1,'1'
-1,0,0,1,1,-1,1,-1,1,-1,'1'
1,1,-1,0,0,1,1,-1,-1,-1,'2'
1,0,0,0,0,0,-1,-1,-1,0,'2'
-1,0,-1,-1,1,1,-1,0,1,0,'2'
1,0,-1,1,-1,-1,0,1,-1,0,'2'
1,-1,-1,-1,1,-1,1,-1,0,-1,'1'
1,-1,1,0,0,1,-1,1,1,-1,'2'
1,-1,0,1,0,0,-1,-1,1,-1,'2'
1,-1,1,-1,-1,-1,1,0,0,0,'2'
1,0,1,0,-1,1,1,0,0,0,'2'
-1,0,-1,1,0,0,1,0,0,-1,'1'
-1,0,0,-1,-1,1,-1,0,0,0,'1'
1,1,0,1,0,0,-1,0,-1,-1,'2'
-1,0,0,0,0,-1,-1,-1,-1,0,'1'
1,1,-1,-1,1,-1,-1,-1,-1,0,'2'
1,1,-1,-1,1,1,0,-1,-1,1,'2'
1,1,-1,1,0,1,-1,1,-1,-1,'2'
1,0,0,-1,-1,0,1,1,1,1,'2'
-1,-1,-1,0,-1,1,1,1,-1,-1,'1'
-1,0,1,-1,-1,1,-1,1,-1,0,'1'
1,1,-1,0,1,-1,0,0,0,-1,'2'
1,-1,1,-1,-1,0,-1,-1,-1,-1,'2'
1,1,0,-1,-1,0,0,0,0,0,'2'
-1,-1,1,-1,0,0,0,-1,-1,1,'1'
-1,1,-1,-1,1,0,1,0,-1,-1,'2'
-1,1,1,-1,0,0,0,1,1,0,'1'
1,-1,-1,1,0,-1,1,0,-1,0,'1'
1,0,1,-1,-1,1,1,0,1,1,'2'
-1,1,1,0,-1,-1,0,0,0,-1,'1'
1,0,1,-1,-1,1,-1,1,0,0,'2'
1,1,1,-1,-1,1,1,1,-1,0,'2'
1,-1,-1,-1,0,-1,-1,1,-1,0,'1'
1,-1,0,1,0,-1,-1,0,-1,-1,'2'
-1,0,1,0,0,0,-1,0,-1,0,'1'
1,1,-1,-1,1,1,1,1,0,0,'2'
-1,1,-1,-1,-1,1,1,-1,1,1,'1'
1,0,-1,-1,1,0,-1,1,0,0,'2'
-1,0,1,0,1,0,1,0,0,1,'2'
-1,0,1,1,-1,1,1,1,0,0,'1'
-1,-1,1,0,-1,1,0,1,0,0,'1'
1,-1,1,-1,1,-1,1,1,0,0,'2'
-1,0,1,0,1,0,0,1,1,1,'1'
-1,-1,1,0,1,1,-1,-1,-1,0,'1'
1,0,-1,0,1,-1,-1,-1,-1,0,'2'
-1,1,-1,-1,0,1,0,-1,0,-1,'1'
-1,1,-1,0,0,-1,0,-1,0,1,'1'
-1,-1,0,-1,-1,-1,-1,0,-1,-1,'1'
1,0,1,-1,0,1,0,0,1,-1,'2'
1,0,-1,0,1,-1,1,0,1,0,'2'
1,1,1,1,0,0,0,1,0,0,'2'
-1,1,0,-1,-1,-1,-1,0,-1,0,'1'
1,-1,1,1,-1,-1,1,1,-1,-1,'2'
-1,-1,-1,1,1,1,-1,-1,-1,1,'2'
1,-1,0,-1,1,-1,-1,0,1,0,'1'
1,-1,1,-1,1,-1,0,-1,0,0,'2'
-1,0,1,1,-1,1,1,0,-1,-1,'1'
-1,1,0,-1,0,1,1,1,0,0,'1'
-1,1,1,1,1,-1,-1,0,1,1,'1'
-1,0,1,0,1,1,0,0,1,-1,'2'
-1,0,0,0,1,-1,0,-1,0,1,'1'
-1,0,-1,-1,-1,-1,0,0,-1,-1,'1'
1,0,-1,0,-1,1,1,-1,0,1,'2'
-1,-1,-1,-1,-1,-1,1,0,-1,1,'1'
-1,1,0,1,1,-1,1,1,0,0,'1'
1,-1,1,1,1,-1,0,-1,1,0,'2'
-1,-1,0,-1,0,1,1,0,1,1,'1'
1,-1,1,1,1,0,-1,1,1,-1,'2'
1,0,1,0,0,0,1,0,0,-1,'2'
1,0,0,0,1,0,-1,0,1,0,'2'
1,-1,-1,0,1,-1,1,0,1,0,'1'
1,0,1,0,0,0,-1,0,-1,0,'2'
-1,0,-1,1,-1,0,-1,1,0,-1,'1'
1,-1,-1,1,0,-1,0,0,-1,0,'1'
-1,-1,0,0,-1,0,-1,-1,-1,0,'1'
1,0,0,-1,0,1,0,-1,-1,1,'2'
1,1,1,1,-1,-1,-1,0,0,0,'2'
1,1,1,-1,0,-1,-1,-1,1,1,'2'
-1,1,-1,-1,-1,0,1,1,0,-1,'1'
1,1,1,0,-1,1,-1,0,-1,-1,'2'
-1,0,-1,1,0,-1,-1,0,1,1,'1'
-1,-1,-1,0,0,1,1,-1,-1,-1,'1'
-1,1,1,-1,1,-1,-1,-1,0,-1,'1'
-1,1,1,-1,1,0,1,-1,1,0,'2'
-1,1,1,-1,-1,-1,1,1,0,0,'1'
-1,0,0,1,1,-1,1,1,-1,-1,'1'
1,-1,0,-1,0,-1,-1,1,-1,1,'2'
1,-1,0,-1,1,0,0,0,1,1,'1'
-1,1,1,-1,0,-1,-1,0,0,0,'1'
-1,-1,0,-1,1,-1,1,0,-1,-1,'1'
1,0,1,1,0,0,1,0,0,0,'2'
1,-1,0,0,0,-1,0,1,-1,-1,'2'
1,1,-1,1,1,-1,1,1,1,-1,'2'
-1,1,0,1,-1,1,1,-1,0,0,'1'
1,0,0,1,1,0,1,-1,-1,-1,'2'
1,0,1,0,1,-1,-1,-1,1,0,'2'
-1,0,1,-1,-1,1,1,0,-1,0,'1'
1,-1,0,0,0,1,0,-1,1,0,'2'
-1,-1,1,1,-1,-1,1,0,-1,1,'1'
1,0,-1,1,0,1,0,0,1,0,'2'
1,1,1,1,0,-1,-1,-1,-1,0,'2'
1,-1,1,-1,0,-1,1,-1,-1,1,'2'
-1,0,0,-1,0,0,-1,-1,0,-1,'1'
1,-1,-1,-1,-1,-1,1,1,1,1,'1'
1,-1,-1,0,1,-1,1,-1,-1,-1,'1'
-1,1,0,1,1,-1,-1,-1,-1,0,'1'
1,0,-1,1,-1,-1,-1,0,0,-1,'2'
1,0,0,-1,0,1,0,1,0,1,'2'
1,0,0,0,1,-1,1,0,-1,-1,'2'
1,1,1,-1,1,-1,1,0,0,0,'2'
-1,0,-1,1,1,0,1,1,-1,-1,'2'
-1,-1,0,-1,-1,1,0,1,1,0,'1'
-1,0,-1,1,-1,1,-1,1,0,1,'1'
-1,-1,1,-1,0,1,0,0,1,0,'1'
-1,-1,-1,0,0,1,0,0,-1,-1,'1'
-1,0,-1,0,1,-1,-1,0,-1,0,'1'
1,1,-1,1,1,0,1,0,0,0,'2'
-1,-1,-1,1,-1,0,0,0,1,0,'1'
-1,0,1,1,1,-1,1,1,0,0,'1'
1,-1,1,1,-1,-1,0,1,1,0,'2'
1,-1,0,1,1,0,1,-1,1,1,'2'
-1,-1,0,1,-1,-1,1,-1,-1,-1,'1'
1,-1,1,-1,1,0,-1,1,0,1,'2'
1,-1,1,0,1,-1,1,0,-1,1,'2'
1,-1,1,1,-1,-1,-1,0,0,-1,'2'
-1,0,-1,0,1,1,0,1,0,0,'2'
1,-1,1,-1,1,0,1,1,1,-1,'2'
1,0,0,-1,1,1,-1,1,1,-1,'2'
-1,-1,0,0,0,1,1,1,1,0,'2'
1,1,1,0,0,-1,1,1,1,-1,'2'
1,-1,1,0,1,1,0,-1,1,1,'1'
1,0,-1,-1,0,0,1,1,1,0,'1'
1,1,1,-1,1,1,1,-1,0,-1,'2'
-1,1,-1,1,0,-1,-1,1,-1,0,'1'
1,-1,0,0,0,-1,-1,0,0,1,'2'
-1,-1,0,1,1,-1,0,0,-1,-1,'1'
1,-1,1,0,-1,-1,0,0,1,-1,'2'
1,1,1,-1,-1,1,0,1,-1,1,'2'
-1,1,1,1,-1,0,0,0,0,-1,'1'
1,0,1,0,0,0,0,-1,-1,-1,'2'
1,1,-1,0,-1,-1,0,-1,1,-1,'2'
-1,-1,-1,0,-1,-1,-1,-1,0,0,'1'
1,0,0,0,0,-1,-1,-1,0,1,'2'
1,-1,0,1,1,1,1,-1,-1,-1,'1'
1,-1,1,-1,1,-1,-1,1,-1,1,'2'
-1,1,-1,0,1,1,1,-1,-1,-1,'2'
-1,-1,0,0,-1,-1,0,-1,0,1,'1'
1,-1,-1,1,-1,-1,1,1,1,0,'1'
-1,0,1,0,-1,-1,0,0,0,1,'1'
-1,1,-1,1,0,1,0,1,-1,-1,'1'
1,0,0,0,-1,-1,0,-1,-1,-1,'2'
-1,1,-1,-1,0,0,0,-1,-1,-1,'1'
-1,-1,1,1,-1,0,1,1,-1,-1,'1'
1,-1,0,0,1,1,1,0,0,0,'2'
1,1,0,1,0,0,1,-1,0,1,'2'
-1,0,-1,1,-1,0,1,1,0,1,'1'
1,1,0,0,-1,-1,1,-1,0,-1,'2'
-1,1,-1,-1,1,0,1,1,1,1,'2'
1,1,-1,0,1,1,-1,0,-1,-1,'2'
1,1,-1,1,0,1,0,0,0,1,'2'
-1,1,-1,-1,0,-1,-1,1,-1,-1,'1'
-1,0,0,1,-1,0,0,-1,0,1,'1'
1,-1,1,1,0,-1,0,1,0,1,'2'
-1,-1,0,1,0,1,1,1,0,1,'2'
-1,-1,1,1,1,1,-1,1,-1,1,'2'
-1,-1,-1,0,1,0,-1,-1,1,1,'1'
-1,-1,-1,0,1,-1,0,1,1,-1,'1'
1,-1,1,-1,1,1,0,0,1,-1,'2'
-1,1,0,-1,0,-1,-1,1,1,0,'1'
1,0,-1,-1,0,1,0,0,1,1,'2'
1,1,1,0,1,0,-1,-1,1,1,'2'
1,-1,1,1,1,1,-1,0,0,1,'2'
1,0,1,-1,1,0,1,-1,1,0,'2'
-1,1,0,-1,0,-1,1,1,-1,0,'1'
1,-1,0,1,1,-1,0,0,-1,0,'2'
-1,1,-1,-1,-1,0,-1,1,0,0,'1'
1,0,1,-1,-1,-1,1,1,0,-1,'2'
-1,1,1,0,1,0,-1,1,-1,0,'1'
1,1,1,1,0,1,-1,0,-1,-1,'2'
1,-1,-1,1,1,-1,1,-1,0,-1,'1'
-1,1,-1,-1,1,-1,0,-1,-1,0,'1'
-1,0,0,-1,-1,0,-1,-1,1,0,'1'
1,1,-1,1,1,1,0,0,-1,1,'2'
-1,1,1,-1,-1,0,1,1,-1,1,'1'
1,1,1,1,-1,1,-1,1,1,-1,'2'
1,-1,0,1,1,0,1,1,1,0,'2'
-1,-1,1,0,0,0,1,1,0,1,'1'
1,1,1,0,1,-1,-1,1,1,-1,'2'
-1,0,0,1,-1,0,-1,0,0,1,'1'
-1,0,-1,-1,0,-1,-1,0,-1,-1,'1'
-1,1,0,-1,1,-1,0,0,0,1,'1'
1,1,1,0,1,1,0,0,0,1,'2'
-1,1,1,-1,-1,-1,0,1,1,-1,'1'
-1,1,0,-1,1,0,1,1,1,-1,'2'
-1,-1,-1,-1,0,-1,1,1,0,-1,'1'
1,-1,0,1,-1,-1,0,1,1,1,'1'
-1,1,-1,1,0,0,0,1,0,-1,'1'
1,0,1,-1,1,1,0,1,1,1,'2'
1,-1,-1,-1,0,1,-1,1,0,-1,'1'
-1,0,1,0,1,-1,0,0,-1,-1,'1'
-1,1,0,-1,0,1,1,1,1,0,'1'
1,-1,-1,0,1,-1,-1,-1,-1,1,'1'
-1,1,0,-1,-1,0,1,-1,0,0,'1'
1,-1,-1,0,1,1,-1,-1,-1,0,'1'
1,1,-1,0,-1,-1,-1,1,0,0,'2'
1,1,0,1,0,0,1,0,1,1,'2'
-1,-1,1,1,-1,-1,0,1,1,1,'1'
1,0,0,0,1,-1,0,0,0,-1,'2'
-1,1,0,0,-1,0,1,0,-1,0,'1'
-1,1,1,1,1,0,-1,0,-1,-1,'1'
1,-1,0,0,-1,1,1,1,1,0,'1'
1,1,0,-1,1,0,0,1,0,0,'2'
-1,1,-1,0,0,0,0,1,1,-1,'1'
1,1,-1,-1,1,-1,-1,-1,0,0,'2'
1,-1,1,-1,-1,1,1,1,-1,0,'1'
-1,1,-1,1,0,0,1,1,1,1,'1'
-1,-1,-1,-1,0,-1,1,0,-1,-1,'1'
-1,0,0,-1,1,-1,-1,-1,0,-1,'1'
1,1,-1,-1,-1,1,-1,1,0,-1,'2'
1,0,1,0,-1,0,-1,1,1,1,'2'
1,0,-1,0,1,0,0,0,1,1,'2'
1,1,1,0,1,0,1,-1,-1,-1,'2'
1,0,-1,1,1,1,-1,0,-1,-1,'2'
-1,0,1,1,0,-1,0,1,0,0,'1'
1,-1,-1,1,1,-1,0,-1,1,1,'1'
-1,0,-1,-1,1,1,-1,0,0,0,'2'
-1,-1,1,0,-1,1,1,-1,-1,0,'1'
-1,-1,1,0,-1,-1,0,1,1,1,'1'
1,-1,1,0,0,1,0,-1,-1,-1,'2'
-1,0,0,1,1,-1,1,-1,-1,1,'2'
1,1,-1,0,0,0,1,0,1,-1,'2'
1,1,-1,1,-1,-1,1,-1,-1,1,'2'
-1,-1,-1,-1,0,1,1,1,-1,-1,'1'
1,-1,-1,-1,0,0,0,1,-1,-1,'1'
-1,1,0,-1,1,-1,0,-1,-1,1,'1'
-1,0,-1,-1,1,-1,0,0,-1,1,'1'
1,-1,0,-1,0,1,0,1,0,1,'1'
1,0,0,-1,0,-1,0,0,1,0,'2'
-1,-1,1,-1,0,0,1,0,-1,1,'1'
1,-1,-1,1,1,-1,0,-1,0,-1,'1'
-1,-1,1,0,0,1,-1,0,-1,-1,'1'
-1,1,1,-1,-1,-1,1,0,-1,0,'1'
1,1,1,0,-1,1,1,0,-1,0,'2'
1,-1,-1,0,-1,0,-1,-1,-1,1,'2'
1,0,-1,1,1,-1,1,0,0,0,'2'
-1,1,0,0,1,0,1,0,-1,1,'2'
-1,0,1,-1,-1,0,0,1,0,-1,'1'
1,-1,-1,0,1,1,-1,-1,-1,-1,'1'
1,1,1,-1,-1,1,0,0,-1,-1,'2'
-1,0,0,-1,0,1,0,1,-1,-1,'2'
-1,1,1,-1,-1,1,-1,1,-1,1,'1'
1,-1,0,1,0,1,1,0,-1,0,'2'
-1,-1,0,-1,1,0,0,0,1,1,'2'
1,1,1,0,-1,0,1,0,-1,0,'2'
-1,1,-1,-1,1,-1,-1,1,0,0,'1'
1,0,1,0,-1,0,1,-1,0,1,'2'
-1,-1,1,1,1,0,0,0,1,0,'2'
-1,-1,0,1,-1,0,-1,-1,0,1,'1'
1,-1,1,-1,-1,-1,0,1,-1,-1,'2'
-1,0,-1,-1,-1,1,0,0,0,-1,'1'
1,-1,1,0,1,1,0,-1,1,1,'2'
-1,1,-1,1,0,-1,0,-1,1,1,'1'
1,0,-1,1,-1,1,-1,-1,0,0,'2'
1,0,-1,1,0,1,-1,-1,-1,0,'2'
-1,-1,-1,0,1,0,0,1,-1,1,'2'
1,-1,0,0,-1,-1,1,0,1,1,'2'
1,1,-1,1,-1,-1,-1,-1,0,1,'2'
1,1,0,0,-1,0,1,-1,1,-1,'2'
-1,1,1,1,1,0,1,-1,-1,-1,'2'
1,-1,-1,1,-1,0,1,1,1,0,'1'
-1,1,0,-1,-1,1,0,0,1,0,'1'
-1,0,-1,-1,-1,0,-1,-1,0,1,'1'
1,0,-1,1,-1,0,0,-1,0,-1,'2'
1,-1,1,0,1,1,-1,0,-1,-1,'2'
-1,-1,-1,-1,-1,0,-1,0,0,0,'1'
1,1,-1,-1,1,0,1,0,0,-1,'2'
-1,1,0,-1,0,1,1,0,1,-1,'2'
1,1,-1,0,0,0,1,1,1,-1,'2'
1,0,-1,-1,0,-1,1,0,-1,1,'1'
1,-1,1,-1,1,-1,0,0,1,-1,'2'
-1,1,0,-1,1,1,0,1,-1,-1,'2'
-1,1,0,1,0,0,1,1,0,0,'1'
-1,0,-1,1,1,1,-1,1,1,0,'2'
1,1,-1,0,0,-1,1,-1,0,1,'2'
-1,-1,-1,-1,0,1,0,0,0,-1,'1'
1,1,-1,0,1,0,1,0,1,1,'2'
-1,1,-1,-1,0,0,-1,-1,0,1,'1'
1,1,0,-1,-1,1,1,-1,-1,0,'2'
-1,0,-1,-1,0,0,-1,1,0,1,'1'
1,0,1,0,1,0,1,0,1,1,'2'
-1,0,1,1,0,-1,1,1,0,-1,'1'
1,0,1,1,-1,-1,0,0,0,0,'2'
-1,0,0,0,1,1,-1,0,-1,1,'2'
-1,0,1,-1,0,1,0,1,1,-1,'1'
1,-1,-1,1,0,1,0,0,0,1,'1'
-1,-1,-1,-1,-1,0,1,-1,-1,0,'1'
-1,0,1,-1,0,1,-1,-1,1,-1,'1'
-1,1,0,0,0,-1,0,-1,1,1,'1'
-1,-1,1,1,0,0,-1,1,-1,1,'1'
1,-1,0,0,-1,0,0,-1,-1,-1,'1'
-1,-1,1,-1,0,-1,-1,0,1,0,'1'
-1,-1,0,1,0,-1,0,-1,1,0,'1'
1,1,-1,0,0,1,0,0,-1,-1,'2'
-1,1,0,0,0,-1,1,1,0,0,'1'
-1,1,1,1,-1,0,0,-1,0,1,'1'
-1,-1,0,1,0,0,1,1,0,-1,'1'
-1,1,1,-1,-1,1,0,-1,-1,-1,'1'
1,1,0,0,1,-1,1,0,0,1,'2'
-1,-1,0,0,1,1,0,1,0,-1,'2'
-1,0,-1,1,-1,-1,-1,0,1,1,'1'
1,1,1,1,0,-1,-1,0,-1,0,'2'
-1,0,0,1,1,1,-1,-1,-1,0,'2'
1,0,0,-1,0,1,-1,1,0,0,'2'
-1,-1,1,1,1,-1,1,1,-1,-1,'2'
1,-1,1,-1,1,1,0,-1,-1,-1,'2'
1,0,-1,1,0,1,0,0,-1,1,'2'
1,0,1,-1,0,0,-1,1,1,0,'2'
-1,-1,-1,1,1,0,0,1,-1,0,'1'
1,0,-1,-1,1,1,-1,1,0,0,'1'
-1,1,0,1,-1,0,1,0,0,-1,'1'
1,1,0,0,0,0,-1,1,-1,-1,'2'
1,0,1,1,0,-1,1,-1,1,1,'2'
1,-1,0,1,0,1,-1,0,-1,1,'1'
-1,1,1,0,0,0,1,-1,0,-1,'1'
1,1,0,-1,0,1,-1,-1,1,1,'2'
1,0,0,1,-1,-1,-1,0,0,1,'2'
1,-1,0,0,-1,0,1,1,-1,0,'2'
1,-1,-1,-1,-1,0,-1,0,1,0,'1'
-1,-1,-1,0,0,0,0,0,-1,1,'1'
1,-1,-1,-1,1,0,1,0,1,0,'1'
-1,1,1,-1,1,0,-1,-1,0,-1,'1'
1,-1,1,0,-1,-1,-1,0,1,-1,'2'
-1,-1,-1,1,-1,-1,0,-1,1,1,'1'
1,-1,1,1,1,-1,0,0,-1,0,'2'
1,1,1,1,0,0,0,-1,0,0,'2'
1,0,0,0,-1,1,0,0,-1,0,'2'
-1,1,0,-1,-1,1,0,-1,0,-1,'1'
-1,0,0,-1,1,0,-1,1,0,-1,'2'
-1,-1,0,-1,1,1,-1,-1,-1,0,'2'
-1,0,1,1,-1,1,0,-1,0,1,'1'
1,-1,1,0,1,0,1,-1,-1,-1,'2'
-1,-1,1,-1,1,-1,-1,0,-1,0,'1'
1,0,1,-1,1,-1,1,1,0,1,'2'
1,-1,0,0,0,0,0,0,-1,1,'2'
1,-1,0,1,-1,0,-1,-1,0,0,'2'
-1,0,1,0,-1,-1,-1,1,1,-1,'1'
1,0,-1,-1,0,1,1,0,-1,0,'1'
-1,1,0,0,1,1,1,-1,0,-1,'2'
1,1,-1,0,1,0,0,-1,-1,-1,'2'
-1,-1,0,1,0,0,-1,1,1,-1,'1'
1,1,0,1,-1,1,1,1,-1,0,'2'
1,1,0,0,0,-1,0,1,-1,1,'2'
1,-1,-1,0,0,1,-1,-1,-1,0,'1'
-1,1,-1,1,-1,1,-1,1,0,1,'1'
-1,-1,1,-1,1,0,-1,0,1,-1,'1'
-1,0,-1,0,-1,-1,-1,0,0,-1,'1'
1,1,0,-1,-1,0,1,1,-1,0,'2'
-1,1,0,-1,1,-1,-1,-1,0,1,'1'
1,0,1,1,0,0,1,0,0,1,'2'
-1,0,1,-1,-1,0,-1,0,1,-1,'1'
-1,0,0,-1,-1,-1,1,1,-1,1,'1'
-1,-1,-1,0,0,-1,0,-1,0,-1,'1'
-1,-1,0,0,1,0,-1,0,1,0,'1'
1,-1,0,-1,-1,0,1,0,0,0,'1'
-1,-1,-1,1,-1,-1,-1,0,0,-1,'1'
1,0,-1,-1,-1,-1,1,0,-1,0,'1'
-1,0,1,0,-1,1,0,1,1,1,'1'
-1,1,0,-1,0,-1,-1,0,1,0,'1'
1,1,-1,0,1,-1,0,1,-1,-1,'2'
1,0,1,-1,-1,0,-1,0,0,-1,'2'
-1,-1,0,0,-1,0,0,-1,0,0,'1'
-1,1,-1,1,0,1,0,0,1,-1,'1'
1,1,0,0,0,1,-1,1,-1,1,'2'
1,-1,1,0,-1,1,1,-1,-1,1,'2'
-1,0,0,-1,0,0,1,-1,0,-1,'1'
1,0,-1,0,1,1,-1,1,0,1,'2'
-1,0,0,0,0,1,0,1,-1,-1,'2'
1,-1,1,1,0,1,0,0,1,1,'2'
1,0,-1,1,-1,-1,-1,1,1,-1,'2'
-1,0,1,1,1,-1,0,1,1,1,'1'
-1,-1,0,1,0,1,-1,-1,1,1,'1'
-1,0,0,1,-1,-1,-1,1,0,0,'1'
1,1,-1,-1,0,-1,-1,-1,0,-1,'2'
1,-1,0,-1,-1,0,1,1,0,1,'1'
-1,1,0,0,1,0,-1,0,1,1,'1'
1,0,0,1,0,0,-1,0,1,-1,'2'
-1,0,-1,0,0,0,0,1,1,-1,'1'
1,-1,1,0,0,0,-1,0,1,1,'2'
1,0,1,0,0,1,0,1,1,0,'2'
1,0,-1,1,0,1,0,-1,-1,0,'2'
-1,1,-1,-1,0,-1,-1,-1,1,-1,'1'
1,-1,1,-1,0,1,-1,1,-1,0,'2'
-1,0,-1,0,-1,0,0,-1,1,0,'1'
1,-1,0,-1,0,1,0,-1,-1,0,'1'
-1,-1,0,0,0,1,-1,0,-1,1,'1'
1,-1,1,1,1,1,-1,-1,1,1,'2'
-1,1,0,1,-1,1,0,0,0,-1,'1'
1,1,-1,1,0,-1,1,0,-1,-1,'2'
1,-1,-1,-1,0,1,-1,-1,-1,1,'1'
-1,1,0,-1,1,-1,1,1,0,1,'1'
1,0,0,0,-1,1,-1,-1,1,1,'2'
-1,-1,0,-1,1,-1,-1,0,-1,1,'1'
1,0,1,1,1,1,-1,-1,-1,0,'2'
1,1,0,-1,-1,1,1,-1,0,-1,'2'
1,0,0,0,1,1,-1,0,-1,1,'2'
-1,-1,-1,0,1,0,-1,0,1,-1,'2'
-1,-1,1,1,0,1,-1,1,0,0,'1'
-1,0,0,0,1,0,-1,-1,1,0,'1'
1,0,1,0,1,0,1,-1,0,0,'2'
1,1,-1,-1,-1,-1,0,0,-1,1,'2'
-1,1,1,1,-1,0,0,-1,1,1,'1'
1,-1,0,0,0,1,0,-1,-1,0,'2'
1,0,-1,1,1,-1,0,0,0,1,'2'
-1,0,0,0,-1,0,-1,1,1,-1,'1'
1,1,0,1,-1,1,0,0,1,0,'2'
-1,0,1,0,0,-1,1,1,-1,1,'1'
1,1,0,0,0,1,0,-1,0,-1,'2'
-1,0,0,0,-1,1,-1,-1,1,0,'1'
1,0,-1,0,1,-1,-1,-1,1,1,'2'
1,-1,1,-1,0,1,-1,-1,1,-1,'2'
-1,1,-1,0,-1,0,0,1,1,0,'1'
1,-1,0,-1,-1,1,-1,-1,-1,0,'1'
-1,-1,-1,-1,0,0,0,-1,0,1,'1'
1,-1,0,-1,0,-1,-1,1,0,0,'1'
1,0,-1,1,1,1,-1,0,-1,1,'1'
1,0,1,1,0,1,0,1,0,0,'2'
1,1,1,0,-1,-1,1,1,-1,-1,'2'
1,1,1,0,0,0,1,1,-1,-1,'2'
1,1,0,-1,-1,0,0,0,-1,-1,'2'
-1,1,-1,0,1,1,0,0,0,0,'2'
-1,0,0,-1,0,1,-1,1,0,-1,'1'
1,-1,0,0,0,-1,0,0,-1,0,'1'
1,-1,-1,1,0,0,0,1,-1,1,'1'
-1,1,1,0,-1,1,-1,0,0,1,'1'
-1,0,1,1,-1,-1,-1,-1,1,1,'1'
-1,0,-1,0,0,-1,0,0,-1,1,'1'
-1,0,0,-1,0,0,0,1,0,0,'1'
1,0,-1,-1,0,-1,0,0,0,0,'1'
-1,0,-1,-1,0,0,-1,-1,0,0,'1'
1,0,0,-1,0,-1,1,-1,1,1,'2'
1,0,1,-1,1,-1,1,-1,1,1,'2'
-1,0,-1,-1,-1,-1,1,1,1,0,'1'
-1,-1,1,0,1,1,0,0,1,-1,'2'
-1,1,0,-1,-1,0,1,0,0,1,'1'
-1,0,1,0,-1,-1,-1,-1,-1,-1,'1'
1,0,0,1,1,1,1,0,-1,0,'2'
-1,-1,-1,0,-1,-1,-1,1,-1,1,'1'
1,-1,1,0,1,-1,1,-1,0,-1,'2'
1,0,1,1,-1,0,-1,0,0,1,'2'
-1,0,-1,1,1,0,1,1,0,-1,'1'
-1,-1,0,1,1,0,0,1,0,1,'2'
1,-1,-1,-1,0,-1,-1,-1,0,0,'1'
1,0,0,-1,0,1,-1,-1,0,0,'2'
1,0,0,1,1,1,1,1,-1,-1,'2'
1,0,-1,1,0,1,0,0,1,0,'2'
-1,0,0,0,-1,1,0,-1,-1,-1,'1'
