@relation aux
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curPitch numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SeTime1 numeric
@attribute SeTime2 numeric
@attribute SeTime3 numeric
@attribute SeTime4 numeric
@attribute SeTime5 numeric
@attribute SeTime6 numeric
@attribute SeTime7 numeric
@attribute SeTime8 numeric
@attribute SeTime9 numeric
@attribute SeTime10 numeric
@attribute SeTime11 numeric
@attribute SeTime12 numeric
@attribute SeTime13 numeric
@attribute SeTime14 numeric
@attribute diffSeTime1 numeric
@attribute diffSeTime2 numeric
@attribute diffSeTime3 numeric
@attribute diffSeTime4 numeric
@attribute diffSeTime5 numeric
@attribute diffSeTime6 numeric
@attribute diffSeTime7 numeric
@attribute diffSeTime8 numeric
@attribute diffSeTime9 numeric
@attribute diffSeTime10 numeric
@attribute diffSeTime11 numeric
@attribute diffSeTime12 numeric
@attribute diffSeTime13 numeric
@attribute diffSeTime14 numeric
@attribute alpha numeric
@attribute Se numeric
@attribute class {'1','2'}
@data
72,27,0.21,0.06,0.42,-0.7,-8,-6,0.004,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,'2'
-136,25,0.17,0.08,0.62,0.1,-7,-8,-0.006,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0.5,0.018,'2'
-264,18,0.15,-0.18,0.68,0.4,-7,4,0.006,4.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,'2'
-158,14,0.2,-0.06,0.59,0.6,-6,8,0.005,-0.8,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,'2'
-47,10,-0.19,-0.01,0.51,0.8,-6,2,-0.018,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,'2'
0,13,-0.11,0.08,0.51,-0.8,-8,-12,0.01,1.2,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
-116,11,0.02,0.11,0.61,-0.8,-8,-11,0.01,0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,-0.003,0,-0.002,0,0.5,0.018,'2'
-3,8,0.11,-0.05,0.45,-0.7,-8,7,0.001,0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.016,'2'
49,9,0.12,-0.04,0.4,-0.6,-7,6,0.001,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.016,'2'
74,9,0.12,-0.05,0.38,-0.5,-7,6,0,0,0.018,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.4,0.016,'2'
115,10,0.06,0.01,0.36,-0.4,-7,3,-0.012,-0.9,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,0.017,0.016,0.016,0.016,0,0,0,0,0,0,0.001,0,0.001,0,0.001,0,0,0,0.5,0.016,'2'
-155,11,-0.1,0.15,0.66,-0.6,-7,-14,0,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0.001,0,-0.004,0,0,0,0,0,0.5,0.019,'2'
-170,-3,0.12,-0.02,0.61,-0.7,-8,3,0.009,0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.016,'2'
316,5,-0.08,0.1,0.22,-0.6,-7,-12,0,-0.9,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
107,17,0.09,0.06,0.39,-0.6,-8,-6,0.007,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,'2'
-61,18,0.12,0.08,0.55,-0.3,-7,-8,-0.005,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
90,3,0.1,-0.05,0.36,0.6,-6,6,-0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.4,0.015,'2'
-60,5,-0.07,0.2,0.58,0.7,-6,-15,-0.014,-1.7,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'2'
-323,-2,-0.26,-0.16,0.75,0.4,-7,-2,-0.007,5.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0,0,0.5,0.016,'2'
-37,-15,-0.13,-0.06,0.48,-0.6,-8,7,0.006,0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,'2'
203,-11,0.12,0.01,0.26,-0.7,-8,8,0.009,-0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.4,0.016,'2'
151,-6,0.24,0.07,0.35,-0.4,-7,-4,0.003,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,'2'
-90,-4,0.05,0.09,0.58,0.2,-7,-10,-0.009,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
-187,-24,-0.27,-0.03,0.62,-0.6,-8,4,-0.004,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,'2'
-68,-29,-0.22,-0.06,0.5,-1.2,-8,8,0.009,0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,'2'
117,-23,-0.04,0.07,0.4,-1.6,-9,-11,0.001,0.7,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,-0.002,0,-0.001,0,0,0,0,0,0,0,0.5,0.018,'2'
48,-21,0.04,0.01,0.42,-1.6,-9,2,0.011,-0.1,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,'2'
64,-20,0.12,0.01,0.4,-1.6,-8,2,0.01,-0.1,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.016,'2'
68,-20,0.14,0.01,0.4,-1.5,-8,2,0.01,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.016,'2'
71,-12,0.05,-0.05,0.38,-1,-8,6,0.002,0.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.016,'2'
230,-2,0.19,0,0.26,-0.7,-8,0,0.005,0.5,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,'2'
238,6,0.23,0.06,0.26,-0.3,-7,-2,-0.008,-0.7,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.017,'2'
146,17,-0.31,0,0.33,-0.5,-7,2,-0.01,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,'2'
206,35,0.12,0.15,0.33,-1.7,-9,-14,0.014,-1.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
135,37,0.2,0.11,0.38,-1.6,-9,-11,0.013,0.6,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
-163,37,0.31,0.15,0.66,-0.9,-8,-14,0.002,-0.2,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.5,0.018,'2'
-271,32,0.33,0.09,0.73,-0.6,-7,-6,0.001,-0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.001,0,0.5,0.017,'2'
-462,20,0.42,-0.12,0.88,0.3,-7,-3,-0.003,3.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,'1'
-374,10,0.39,-0.05,0.79,0.9,-6,5,-0.004,0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,'2'
-300,-16,-0.35,-0.17,0.71,0.9,-6,6,-0.013,2.2,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.014,'2'
262,-17,-0.24,-0.05,0.18,-0.7,-8,15,0.013,-0.8,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,'2'
304,-15,-0.19,-0.03,0.17,-0.7,-8,8,0.013,-1.5,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,'2'
35,15,0.45,0.12,0.48,0.4,-7,-13,0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.018,'2'
-180,12,0.31,0.09,0.66,1.6,-5,-10,-0.012,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.018,'2'
-265,-3,-0.17,-0.01,0.69,2,-5,3,-0.016,-0.4,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,'2'
-229,-10,-0.4,-0.03,0.66,1.5,-6,3,-0.01,0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,'2'
-113,-18,-0.43,-0.05,0.54,0.3,-7,6,0.005,-0.3,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,'2'
23,-7,-0.3,0.04,0.91,0.1,-11,1,0.003,-0.1,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033,'1'
31,-7,-0.28,0.05,0.9,-0.2,-11,1,0.003,-0.1,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0.9,0.033,'1'
69,-5,-0.03,0.05,0.84,-0.7,-12,1,0.011,-0.2,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033,'2'
81,-2,0.17,0.05,0.83,-0.6,-12,0,0.012,0,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,'1'
83,-2,0.24,0.06,0.82,-0.5,-11,0,0.011,-0.2,0.033,0.033,0.033,0.033,0.033,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,'1'
80,1,0.34,0.07,0.83,-0.2,-11,-2,0.007,-0.2,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.9,0.033,'1'
78,1,0.35,0.08,0.83,-0.1,-11,-2,0.006,-0.3,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.9,0.033,'1'
-242,-21,-0.25,-0.01,1.11,0.6,-10,3,-0.005,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03,'2'
247,-21,0.35,0.04,0.58,0.5,-11,-2,0.006,0.2,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03,'1'
69,-10,0.2,0.15,0.81,1.6,-9,-11,-0.013,-0.2,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,'1'
-42,-9,0.08,0.16,0.93,1.8,-9,-13,-0.013,-0.1,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,'1'
-393,-19,-0.36,0.07,1.28,1.4,-10,-12,-0.016,1.3,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.9,0.031,'1'
-436,-23,-0.44,0.05,1.3,1.2,-10,-7,-0.014,0.4,0.03,0.03,0.03,0.03,0.03,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.9,0.029,'2'
-388,-51,-0.32,-0.13,1.16,-0.6,-11,9,0.013,1.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.026,'2'
167,-59,0.29,-0.07,0.56,-0.7,-12,12,0.012,-0.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,'1'
-158,-37,-0.11,0.18,1.01,1.1,-10,-14,-0.012,-0.1,0.028,0.029,0.029,0.029,0.029,0.029,0.029,0.03,0.03,0.03,0.03,0.03,0.03,0.03,-0.002,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.8,0.03,'1'
-284,-53,-0.31,0.02,1.04,0.3,-11,4,-0.003,-0.4,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0.8,0.026,'2'
-32,-67,0.07,0.01,0.77,-0.6,-12,5,0.01,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,'1'
-15,-57,-0.1,0.08,0.75,-0.5,-11,-3,0,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,'1'
-190,-53,-0.4,0.12,1.08,0.2,-11,1,-0.009,-1.6,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,'1'
-204,-56,-0.47,0.05,1.08,-0.3,-11,-1,-0.007,0.4,0.029,0.029,0.029,0.029,0.029,0.03,0.03,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,-0.001,0,-0.002,0,-0.001,0,-0.001,0,0,0,0,0,0.9,0.031,'2'
145,-63,0.04,-0.05,0.62,-1.7,-13,13,0.013,-0.6,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,'1'
308,-58,0.21,-0.06,0.45,-1.5,-12,11,0.012,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.8,0.027,'1'
379,-48,0.25,0.09,0.42,-1.1,-12,3,0.001,-0.1,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.03,'1'
25,-25,0.24,0.19,0.85,0.4,-11,-13,-0.003,-0.3,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,'1'
-102,-26,0.21,0.18,0.98,0.6,-10,-14,-0.004,-0.1,0.031,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.031,0.031,0.031,0.031,0.031,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,'1'
-299,-51,-0.21,0.04,1.1,0.5,-10,1,-0.007,-0.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,'1'
-291,-56,-0.26,0.04,1.09,0.3,-11,1,-0.006,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,-0.004,0,0,0,0,0,0.8,0.028,'1'
62,-64,-0.16,-0.08,0.65,-0.6,-12,13,0.007,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,'2'
560,-42,0.18,0.09,0.15,-0.6,-11,10,0.006,-0.9,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.7,0.027,'1'
321,-16,0.26,0.15,0.47,0.4,-11,-10,-0.002,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,'1'
-172,-9,0.08,0.17,0.98,1.2,-10,-14,-0.007,-0.1,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,'1'
-196,-40,-0.19,0.02,0.91,0.7,-10,3,-0.003,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,'1'
-156,-44,-0.21,0.02,0.87,0.4,-11,3,-0.002,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,'2'
142,-31,0.24,0.11,0.59,0.4,-11,-7,0.001,0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,'1'
-88,-30,0.04,0.1,0.8,1.1,-10,-5,-0.01,-0.6,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,'1'
-249,-39,-0.32,0.1,0.96,0.7,-10,-6,-0.011,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.7,0.025,'1'
-263,-52,-0.39,0.03,0.93,-0.5,-11,3,0.005,0,0.022,0.022,0.022,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,'2'
301,-53,0.34,-0.02,0.34,-0.8,-12,7,0.007,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,'1'
413,-34,0.39,0.05,0.27,0.5,-11,-4,-0.005,0.5,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.7,0.024,'1'
79,-21,-0.43,-0.01,0.54,-0.1,-11,6,-0.005,0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,'2'
148,-19,-0.46,0,0.47,-0.6,-12,6,-0.003,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,-0.002,0,-0.001,0,-0.001,0,0,0,0.6,0.022,'2'
327,-12,-0.34,-0.08,0.26,-1.4,-12,14,0.013,-0.3,0.022,0.022,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'2'
492,-4,-0.19,0.08,0.12,-1.7,-13,13,0.012,-1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.022,'2'
510,2,-0.12,0.19,0.17,-1.8,-13,-6,0.011,-2.8,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.7,0.023,'2'
277,24,0.33,0.17,0.41,-1.4,-12,-11,0.013,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,'2'
-177,28,0.46,0.19,0.85,0.3,-11,-15,-0.003,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,'1'
-639,6,0.23,-0.13,1.22,1.5,-10,-1,-0.011,4.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.022,'1'
-341,-34,-0.3,-0.03,0.91,1.3,-10,6,-0.011,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'2'
-244,-42,-0.42,-0.03,0.82,0.7,-10,6,-0.004,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0.6,0.02,'2'
502,-33,0.09,-0.08,0.07,-0.7,-12,14,0.008,-0.2,0.022,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.001,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.019,'2'
582,-13,0.21,0.32,0.14,-0.4,-11,-19,0.004,-3.5,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,'1'
